symbol,datum,bar,box_high,box_low,range_atr,richting,patroon,signaal_tijd,entry_tijd,entry,sl,sl_afstand,qty,risico_eur,tp_overkant,r_overkant,r_2x,r_3x,exit_overkant,exit_2x,exit_3x,max_mee_R,max_tegen_R
META,2026-07-17,5min,649.22,638.6,0.37,LONG,bullish_engulfing,17:50,17:55,630.57,629.19,1.375,1.5859,2.18,649.22,0.0,0.0,0.0,deadline direct,deadline direct,deadline direct,0.0,0.0
META,2026-07-22,5min,649.0,632.26,0.55,LONG,hamer,15:55,16:10,632.49,630.32,2.173,1.5811,3.44,649.0,-1.0,-1.0,-1.0,SL,SL,SL,0.13,1.38
META,2026-07-27,5min,611.26,600.18,0.41,LONG,bullish_engulfing,16:50,16:55,601.07,600.02,1.05,1.6637,1.75,611.26,-0.08571428571431046,2.0,3.0,deadline,TP,TP,5.66,0.34
META,2026-07-28,5min,601.0,594.09,0.26,LONG,bullish_engulfing,16:05,16:10,593.9,592.7,1.203,1.6838,2.03,601.0,-1.0,-1.0,-1.0,SL,SL,SL,0.03,1.82
META,2026-07-30,5min,536.69,524.48,0.52,SHORT,bearish_engulfing,15:50,15:55,531.37,537.5,6.13,1.8819,11.54,524.48,-1.0,-1.0,-1.0,SL,SL,SL,0.63,1.23
META,2026-08-03,5min,581.86,559.36,0.93,SHORT,inverted_hamer,16:00,16:05,590.2,593.9,3.704,1.6943,6.28,559.36,-1.0,2.0,-1.0,SL,TP,SL,2.04,1.16
META,2026-08-13,5min,589.69,579.39,0.47,SHORT,bearish_engulfing,17:00,17:05,589.34,591.04,1.699,1.6968,2.88,579.39,1.7010005885815551,2.0,1.7010005885815551,deadline,TP,deadline,2.66,0.1
META,2026-08-17,5min,590.24,578.11,0.56,LONG,bullish_engulfing,17:15,17:20,574.1,573.54,0.555,1.7419,0.97,590.24,-1.0,-1.0,-1.0,SL,SL,SL,1.84,1.64
META,2026-08-18,5min,560.66,547.1,0.61,LONG,bullish_engulfing,15:50,15:55,548.87,547.03,1.84,1.8219,3.35,560.66,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.07
META,2026-08-21,5min,550.99,543.23,0.4,SHORT,bearish_engulfing,17:05,,552.3,553.87,1.573,1.8106,2.85,543.23,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
META,2026-08-28,5min,584.17,571.0,0.71,SHORT,bearish_engulfing,16:55,17:00,585.16,588.1,2.939,1.7089,5.02,571.0,3.295678802313598,2.0,3.0,deadline,TP,TP,3.45,0.85
META,2026-08-31,5min,578.67,571.02,0.41,LONG,bullish_engulfing,16:35,16:45,570.78,569.79,0.99,1.752,1.73,578.67,-1.0,-1.0,-1.0,SL,SL,SL,0.02,1.5
META,2026-09-01,5min,566.36,556.1,0.57,SHORT,bearish_engulfing,17:40,17:45,580.15,581.71,1.562,1.7237,2.69,556.1,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.7
TSLA,2026-03-30,5min,367.29,362.04,0.41,LONG,bullish_engulfing,16:45,16:50,362.79,360.93,1.86,2.7564,5.13,367.29,0.1989247311827967,0.1989247311827967,0.1989247311827967,deadline,deadline,deadline,1.44,0.81
TSLA,2026-04-02,5min,368.05,363.65,0.34,SHORT,bearish_engulfing,16:20,16:25,368.21,369.69,1.48,2.7158,4.02,363.65,-1.0,-1.0,-1.0,SL,SL,SL,1.64,1.4
TSLA,2026-04-08,5min,364.5,353.36,0.73,LONG,bullish_engulfing,16:40,16:45,348.41,347.78,0.63,2.8702,1.81,364.5,-1.0,-1.0,-1.0,SL,SL,SL,1.73,1.08
TSLA,2026-04-15,5min,367.96,362.5,0.36,SHORT,inverted_hamer,16:20,16:25,376.65,377.72,1.062,2.6549,2.82,362.5,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.08
TSLA,2026-04-20,5min,406.8,395.37,0.68,LONG,bullish_engulfing,15:50,15:55,396.38,393.7,2.68,2.5228,6.76,406.8,-1.0,-1.0,-1.0,SL,SL,SL,0.1,1.52
TSLA,2026-04-24,5min,382.1,370.73,0.71,SHORT,bearish_engulfing,15:50,,379.55,382.76,3.208,2.6347,8.45,370.73,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-04-27,5min,372.32,367.07,0.34,LONG,hamer,15:55,16:00,365.7,365.35,0.357,2.7344,0.98,372.32,-1.0,2.0,3.0,SL,TP,TP,3.91,1.53
TSLA,2026-05-06,5min,390.0,384.02,0.44,SHORT,bearish_engulfing,15:55,16:00,389.55,392.04,2.49,2.5671,6.39,384.02,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.11
TSLA,2026-05-07,5min,414.4,406.91,0.54,SHORT,bearish_engulfing,16:45,16:50,412.35,415.83,3.48,2.4251,8.44,406.91,1.422413793103477,1.422413793103477,1.422413793103477,deadline,deadline,deadline,1.53,0.26
TSLA,2026-05-08,5min,422.85,416.39,0.47,SHORT,bearish_engulfing,16:25,16:50,426.51,429.1,2.589,2.3446,6.07,416.39,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.62
TSLA,2026-05-11,5min,425.7,418.65,0.51,LONG,bullish_engulfing,16:45,,418.77,417.6,1.17,2.3879,2.79,425.7,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-05-13,5min,439.8,434.52,0.31,LONG,bullish_engulfing,16:00,,435.12,433.52,1.6,2.2982,3.68,439.8,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-05-14,5min,447.0,442.72,0.25,LONG,bullish_engulfing,16:00,16:05,443.74,442.35,1.388,2.2536,3.13,447.0,-1.0,-1.0,-1.0,SL,SL,SL,0.15,1.01
TSLA,2026-05-15,5min,434.66,426.07,0.51,LONG,bullish_engulfing,17:05,17:10,426.01,424.33,1.685,2.3473,3.96,434.66,-1.0,-1.0,-1.0,SL,SL,SL,1.0,1.21
TSLA,2026-05-18,5min,421.13,411.8,0.54,LONG,bullish_engulfing,17:45,17:50,411.18,410.26,0.915,2.4321,2.23,421.13,1.032786885245871,2.0,1.032786885245871,deadline,TP,deadline,2.2,0.0
TSLA,2026-05-22,5min,427.25,421.36,0.33,LONG,bullish_engulfing,15:55,16:00,421.84,420.65,1.19,2.3706,2.82,427.25,4.546218487394988,2.0,3.0,TP,TP,TP,5.97,0.0
TSLA,2026-05-26,5min,433.67,427.64,0.33,LONG,hamer,16:35,,427.39,426.12,1.271,2.3398,2.97,433.67,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-05-27,5min,445.5,438.76,0.38,LONG,hamer,16:30,,437.34,435.52,1.822,2.2866,4.17,445.5,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-06-01,5min,429.6,422.64,0.42,LONG,bullish_engulfing,17:20,17:50,421.35,420.69,0.66,2.3733,1.57,429.6,-0.48484848484854226,-0.48484848484854226,-0.48484848484854226,deadline,deadline,deadline,0.38,0.82
TSLA,2026-06-05,5min,424.68,413.4,0.8,LONG,hamer,16:30,16:40,406.64,405.45,1.191,2.4592,2.93,424.68,-1.0,-1.0,-1.0,SL,SL,SL,0.21,1.22
TSLA,2026-06-12,5min,404.3,396.11,0.47,LONG,bullish_engulfing,16:35,16:40,396.62,394.3,2.32,2.5213,5.85,404.3,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.04
TSLA,2026-06-16,5min,408.95,400.54,0.47,SHORT,inverted_hamer,16:00,17:00,409.82,412.42,2.603,2.4401,6.35,400.54,1.484939296142618,2.0,1.484939296142618,deadline,TP,deadline,2.04,0.76
TSLA,2026-06-18,5min,399.0,388.13,0.6,LONG,hamer,17:40,17:45,388.41,387.8,0.612,2.5746,1.57,399.0,4.153346796281483,2.0,3.0,deadline,TP,TP,5.05,0.26
TSLA,2026-06-22,5min,403.15,394.4,0.48,SHORT,bearish_engulfing,16:40,17:00,408.68,410.76,2.08,2.4469,5.09,394.4,-1.0,-1.0,-1.0,SL,SL,SL,0.25,1.05
TSLA,2026-06-23,5min,392.87,387.98,0.27,LONG,bullish_engulfing,16:10,16:15,388.94,386.35,2.588,2.5711,6.66,392.87,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.1
TSLA,2026-06-26,5min,373.98,368.6,0.28,SHORT,bearish_engulfing,16:30,16:35,377.29,378.02,0.73,2.6505,1.93,368.6,-1.0,-1.0,-1.0,SL,SL,SL,1.29,2.58
TSLA,2026-06-30,5min,412.33,406.0,0.34,SHORT,bearish_engulfing,17:40,17:45,416.29,417.48,1.19,2.4022,2.86,406.0,-1.0,-1.0,-1.0,SL,SL,SL,0.1,1.08
TSLA,2026-07-02,5min,432.35,413.75,1.07,LONG,bullish_engulfing,16:55,17:00,397.58,395.38,2.2,2.5152,5.53,432.35,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.17
TSLA,2026-07-06,5min,400.66,390.5,0.53,SHORT,inverted_hamer,16:05,16:10,402.57,404.08,1.511,2.484,3.75,390.5,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.66
TSLA,2026-07-07,5min,419.56,413.5,0.31,LONG,hamer,16:00,16:05,413.06,411.05,2.012,2.421,4.87,419.56,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.41
TSLA,2026-07-20,5min,386.61,380.55,0.32,LONG,bullish_engulfing,17:00,17:05,373.83,373.1,0.73,2.675,1.95,386.61,-1.0,-1.0,-1.0,SL,SL,SL,1.12,1.68
TSLA,2026-07-21,5min,376.94,369.98,0.4,SHORT,bearish_engulfing,16:50,16:55,383.29,383.79,0.503,2.609,1.31,369.98,4.3688606084708415,2.0,3.0,deadline,TP,TP,5.68,0.0
TSLA,2026-07-23,5min,342.11,332.8,0.56,LONG,bullish_engulfing,16:35,16:40,324.3,323.19,1.105,3.0836,3.41,342.11,-1.0,-1.0,-1.0,SL,SL,SL,0.25,1.88
TSLA,2026-07-24,5min,322.96,316.8,0.35,LONG,bullish_engulfing,16:05,16:10,315.8,314.11,1.69,3.1666,5.35,322.96,-1.0,-1.0,-1.0,SL,SL,SL,0.04,1.8
TSLA,2026-07-28,5min,307.19,302.6,0.28,LONG,bullish_engulfing,16:40,16:45,302.56,301.88,0.68,3.3051,2.25,307.19,6.809972054713565,2.0,3.0,TP,TP,TP,7.05,0.0
TSLA,2026-07-29,5min,309.06,304.57,0.28,LONG,bullish_engulfing,16:15,16:20,305.25,304.06,1.19,3.276,3.9,309.06,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.39
TSLA,2026-08-03,5min,318.41,310.43,0.5,SHORT,bearish_engulfing,16:30,16:35,318.23,318.87,0.64,3.1424,2.01,310.43,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.84
TSLA,2026-08-04,5min,326.9,321.05,0.36,LONG,bullish_engulfing,16:00,16:05,323.12,320.79,2.33,3.0948,7.21,326.9,0.4639254903643853,0.4639254903643853,0.4639254903643853,deadline,deadline,deadline,1.0,0.15
TSLA,2026-08-05,5min,325.75,320.43,0.34,SHORT,bearish_engulfing,16:10,16:15,325.33,326.75,1.42,3.0738,4.36,320.43,2.450704225352058,2.0,3.0,deadline,TP,TP,3.05,0.13
TSLA,2026-08-06,5min,319.45,315.52,0.25,SHORT,bearish_engulfing,16:20,16:25,321.06,321.96,0.905,3.1147,2.82,315.52,-1.0,-1.0,-1.0,SL,SL,SL,0.72,1.21
TSLA,2026-08-12,5min,335.5,329.06,0.45,LONG,bullish_engulfing,16:05,16:10,328.05,327.02,1.021,3.0484,3.11,335.5,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.06
TSLA,2026-08-13,5min,331.69,325.24,0.59,SHORT,bearish_engulfing,16:10,16:15,332.64,333.71,1.07,3.0063,3.22,325.24,-1.0,-1.0,-1.0,SL,SL,SL,0.3,1.12
TSLA,2026-08-26,5min,349.2,342.53,0.55,SHORT,bearish_engulfing,16:20,,348.49,349.25,0.759,2.8695,2.18,342.53,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-08-27,5min,350.75,345.45,0.44,SHORT,inverted_hamer,16:40,16:55,353.33,354.93,1.602,2.8302,4.53,345.45,0.5305106008500373,0.5305106008500373,0.5305106008500373,deadline,deadline,deadline,1.67,0.31
TSLA,2026-08-28,5min,358.8,354.93,0.33,LONG,bullish_engulfing,16:45,16:50,353.09,352.01,1.08,2.8321,3.06,358.8,-1.0,-1.0,-1.0,SL,SL,SL,1.47,1.33
TSLA,2026-08-31,5min,355.94,347.15,0.71,SHORT,bearish_engulfing,16:35,16:40,363.21,365.81,2.6,2.7532,7.16,347.15,-1.0,-1.0,-1.0,SL,SL,SL,0.52,1.03
TSLA,2026-09-03,5min,375.18,365.82,0.7,SHORT,inverted_hamer,16:30,16:35,378.71,380.46,1.752,2.6405,4.63,365.82,-1.0,-1.0,-1.0,SL,SL,SL,0.8,1.19
TSLA,2026-09-04,5min,364.69,356.66,0.57,LONG,bullish_engulfing,16:55,17:00,354.3,353.16,1.135,2.8225,3.2,364.69,-1.0,-1.0,-1.0,SL,SL,SL,0.73,1.06
TSLA,2026-09-08,5min,362.42,355.75,0.43,SHORT,bearish_engulfing,17:30,17:35,366.64,368.24,1.6,2.7275,4.36,355.75,-0.706312500000007,-0.706312500000007,-0.706312500000007,deadline,deadline,deadline,0.7,0.94
TSLA,2026-09-10,5min,365.39,357.68,0.5,SHORT,bearish_engulfing,17:15,17:20,365.93,366.53,0.6,2.7328,1.64,357.68,-1.0,-1.0,-1.0,SL,SL,SL,0.65,1.53
AMD,2026-03-31,5min,199.86,196.88,0.32,SHORT,bearish_engulfing,16:35,16:40,200.68,201.09,0.415,4.9832,2.07,196.88,9.144578313253225,2.0,3.0,TP,TP,TP,9.75,0.0
AMD,2026-04-01,5min,210.6,205.84,0.51,SHORT,inverted_hamer,17:05,17:10,211.83,212.43,0.601,4.7208,2.84,205.84,-1.0,-1.0,-1.0,SL,SL,SL,0.1,1.07
AMD,2026-04-09,5min,235.44,230.91,0.41,SHORT,bearish_engulfing,17:20,17:25,235.33,235.96,0.629,4.2493,2.67,230.91,-1.0,-1.0,-1.0,SL,SL,SL,1.61,1.86
AMD,2026-04-10,5min,246.0,238.95,0.67,SHORT,bearish_engulfing,16:25,16:30,246.16,246.72,0.555,4.0623,2.25,238.95,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.49
AMD,2026-04-13,5min,246.33,242.9,0.32,LONG,bullish_engulfing,16:40,16:45,243.52,242.83,0.69,4.1064,2.83,246.33,2.427536231884041,2.0,2.427536231884041,deadline,TP,deadline,2.45,0.23
AMD,2026-04-16,5min,270.12,263.46,0.65,SHORT,bearish_engulfing,17:45,17:50,275.51,276.57,1.063,3.6296,3.86,263.46,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.68
AMD,2026-04-23,5min,305.24,300.18,0.44,SHORT,bearish_engulfing,16:10,16:15,303.15,306.15,2.995,3.2986,9.88,300.18,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.08
AMD,2026-04-24,5min,347.47,334.54,1.18,SHORT,inverted_hamer,16:20,16:25,347.22,349.55,2.333,2.88,6.72,334.54,-1.0,2.0,-1.0,SL,TP,SL,2.07,1.07
AMD,2026-04-28,5min,325.58,310.0,1.06,SHORT,bearish_engulfing,16:20,16:25,324.63,326.68,2.05,3.0804,6.31,310.0,2.312195121951211,2.0,3.0,deadline,TP,TP,4.11,0.0
AMD,2026-05-04,5min,361.85,348.68,0.73,LONG,bullish_engulfing,17:40,17:45,341.71,338.7,3.01,2.9265,8.81,361.85,0.10627553901862365,0.10627553901862365,0.10627553901862365,deadline,deadline,deadline,0.33,0.48
AMD,2026-05-05,5min,354.72,346.28,0.45,LONG,hamer,16:20,,346.95,344.88,2.07,2.8823,5.97,354.72,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-05-13,5min,459.5,442.6,0.6,LONG,bullish_engulfing,15:50,15:55,443.43,437.5,5.928,2.2552,13.37,459.5,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.23
AMD,2026-05-14,5min,447.58,435.68,0.4,SHORT,bearish_engulfing,16:05,16:15,445.49,447.89,2.4,2.2447,5.39,435.68,-1.0,-1.0,-1.0,SL,SL,SL,0.2,1.13
AMD,2026-05-18,5min,438.8,425.2,0.49,LONG,bullish_engulfing,15:50,15:55,428.7,422.51,6.19,2.3326,14.44,438.8,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.65
AMD,2026-05-20,5min,434.75,426.05,0.3,SHORT,bearish_engulfing,15:50,15:55,431.13,436.69,5.555,2.3195,12.89,426.05,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.13
AMD,2026-05-26,5min,489.55,480.23,0.3,SHORT,bearish_engulfing,16:55,17:00,490.8,492.45,1.65,2.0375,3.36,480.23,-1.0,-1.0,-1.0,SL,SL,SL,1.65,1.02
AMD,2026-06-05,5min,505.62,494.46,0.38,LONG,bullish_engulfing,17:40,17:45,485.72,482.99,2.73,2.0588,5.62,505.62,0.051282051282045944,0.051282051282045944,0.051282051282045944,deadline,deadline,deadline,0.82,0.42
AMD,2026-06-08,5min,490.0,479.0,0.35,SHORT,bearish_engulfing,17:45,17:50,489.52,492.39,2.87,2.0428,5.86,479.0,-0.02439024390243661,-0.02439024390243661,-0.02439024390243661,deadline,deadline,deadline,0.18,0.31
AMD,2026-06-09,5min,505.0,488.12,0.53,LONG,bullish_engulfing,16:00,16:10,491.13,487.23,3.9,2.0361,7.94,505.0,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.8
AMD,2026-06-10,5min,475.5,464.25,0.33,SHORT,bearish_engulfing,15:50,15:55,469.65,476.0,6.35,2.1292,13.52,464.25,-1.0,-1.0,-1.0,SL,SL,SL,0.73,1.05
AMD,2026-06-12,5min,510.27,494.0,0.47,SHORT,bearish_engulfing,16:40,16:55,513.5,515.73,2.23,1.9474,4.34,494.0,-1.0,-1.0,-1.0,SL,SL,SL,1.34,1.35
AMD,2026-06-16,5min,548.95,539.37,0.27,LONG,bullish_engulfing,16:35,16:45,528.16,524.13,4.035,1.8933,7.64,548.95,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.77
AMD,2026-06-23,5min,518.94,506.81,0.33,SHORT,bearish_engulfing,16:40,16:45,522.34,525.25,2.91,1.9145,5.57,506.81,-1.0,-1.0,-1.0,SL,SL,SL,0.89,1.01
AMD,2026-06-25,5min,550.88,531.01,0.52,LONG,bullish_engulfing,17:00,17:05,522.89,518.33,4.56,1.9124,8.72,550.88,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.62
AMD,2026-07-01,5min,564.0,549.0,0.42,LONG,bullish_engulfing,16:50,16:55,549.79,548.28,1.51,1.8189,2.75,564.0,-1.0,2.0,3.0,SL,TP,TP,4.94,1.03
AMD,2026-07-02,5min,540.0,525.57,0.39,LONG,bullish_engulfing,17:30,17:45,521.15,518.25,2.895,1.9188,5.56,540.0,-1.0,-1.0,-1.0,SL,SL,SL,0.81,1.09
AMD,2026-07-06,5min,553.9,527.0,0.73,SHORT,bearish_engulfing,16:20,16:25,568.6,569.68,1.08,1.7587,1.9,527.0,-1.0,2.0,3.0,SL,TP,TP,3.18,1.04
AMD,2026-07-08,5min,518.8,503.2,0.4,SHORT,bearish_engulfing,16:00,16:05,516.5,521.19,4.69,1.9361,9.08,503.2,2.8358208955223576,2.0,3.0,TP,TP,TP,3.91,0.3
AMD,2026-07-09,5min,550.3,535.2,0.4,SHORT,bearish_engulfing,16:50,17:15,556.5,557.9,1.4,1.7969,2.52,535.2,0.5857142857143309,2.0,0.5857142857143309,deadline,TP,deadline,2.99,0.17
AMD,2026-07-15,5min,558.89,548.28,0.28,LONG,hamer,17:40,17:45,518.62,516.78,1.843,1.9282,3.55,558.89,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.65
AMD,2026-07-22,5min,549.11,526.21,0.58,SHORT,bearish_engulfing,16:20,16:25,548.98,552.55,3.57,1.8216,6.5,526.21,-1.0,-1.0,-1.0,SL,SL,SL,0.45,1.65
AMD,2026-07-27,5min,528.0,506.29,0.6,LONG,bullish_engulfing,17:55,,479.98,478.3,1.68,2.0834,3.5,528.0,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-07-28,5min,472.75,452.54,0.55,LONG,bullish_engulfing,16:00,16:05,454.62,450.96,3.665,2.1996,8.06,472.75,-1.0,-1.0,-1.0,SL,SL,SL,0.17,1.85
AMD,2026-07-29,5min,457.22,446.05,0.29,LONG,bullish_engulfing,16:45,16:50,431.8,429.44,2.355,2.3159,5.45,457.22,-1.0,-1.0,-1.0,SL,SL,SL,1.44,1.03
AMD,2026-07-30,5min,472.39,457.68,0.39,SHORT,bearish_engulfing,16:35,16:40,495.78,497.76,1.982,2.017,4.0,457.68,6.664984863773862,2.0,3.0,deadline,TP,TP,7.09,0.0
AMD,2026-08-03,5min,468.25,455.3,0.31,SHORT,bearish_engulfing,17:20,17:25,480.05,483.05,3.002,2.0831,6.25,455.3,-0.010824313072429797,-0.010824313072429797,-0.010824313072429797,deadline,deadline,deadline,0.97,0.38
AMD,2026-08-04,5min,516.7,502.2,0.35,SHORT,bearish_engulfing,17:25,17:30,519.27,521.1,1.83,1.9258,3.52,502.2,-1.0,-1.0,-1.0,SL,SL,SL,0.38,1.72
AMD,2026-08-06,5min,483.75,469.5,0.34,SHORT,bearish_engulfing,16:25,16:30,487.77,490.5,2.725,2.0501,5.59,469.5,-1.0,-1.0,-1.0,SL,SL,SL,0.57,1.61
AMD,2026-08-07,5min,498.99,480.69,0.46,LONG,bullish_engulfing,17:20,17:25,481.0,479.21,1.789,2.079,3.72,498.99,1.3300547669609895,1.3300547669609895,1.3300547669609895,deadline,deadline,deadline,1.48,0.69
AMD,2026-08-14,5min,496.81,483.2,0.4,SHORT,bearish_engulfing,17:30,,499.68,501.33,1.648,2.0013,3.3,483.2,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-08-19,5min,487.0,474.5,0.42,LONG,bullish_engulfing,17:25,17:30,466.89,466.04,0.85,2.1418,1.82,487.0,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.72
AMD,2026-08-21,5min,477.36,468.11,0.37,LONG,bullish_engulfing,16:20,16:25,465.0,462.11,2.889,2.1505,6.21,477.36,1.3966770508826623,2.0,1.3966770508826623,deadline,TP,deadline,2.13,0.42
AMD,2026-08-27,5min,483.0,472.22,0.54,LONG,bullish_engulfing,17:50,,473.11,471.32,1.79,2.1137,3.78,483.0,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-09-04,5min,468.47,458.0,0.59,SHORT,bearish_engulfing,16:15,16:55,471.01,473.91,2.9,2.1231,6.16,458.0,0.10690392440857967,0.10690392440857967,0.10690392440857967,deadline,deadline,deadline,0.76,0.72
AMD,2026-09-09,5min,517.75,506.36,0.61,SHORT,bearish_engulfing,16:50,16:55,520.1,522.12,2.02,1.9227,3.88,506.36,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.12
NFLX,2026-03-27,5min,93.98,93.23,0.31,LONG,bullish_engulfing,17:20,17:25,93.33,93.17,0.159,10.7147,1.7,93.98,1.6037735849057144,2.0,1.6037735849057144,deadline,TP,deadline,2.96,0.22
NFLX,2026-03-31,5min,95.04,93.03,0.81,SHORT,bearish_engulfing,17:55,,94.95,95.08,0.12,10.5313,1.26,93.03,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
NFLX,2026-04-02,5min,96.58,95.17,0.54,SHORT,inverted_hamer,16:50,16:55,97.5,97.81,0.305,10.2559,3.13,95.17,-1.0,-1.0,-1.0,SL,SL,SL,1.0,1.1
NFLX,2026-04-07,5min,99.47,98.5,0.33,SHORT,bearish_engulfing,15:55,16:00,99.4,99.87,0.47,10.0604,4.73,98.5,1.9148936170212933,2.0,0.7553191489361805,TP,TP,deadline,2.04,0.0
NFLX,2026-04-10,5min,103.08,101.76,0.46,LONG,hamer,17:10,,101.67,101.52,0.14,9.8362,1.38,103.08,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
NFLX,2026-04-14,5min,104.82,103.04,0.62,SHORT,bearish_engulfing,17:55,,105.68,105.78,0.102,9.4625,0.96,103.04,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
NFLX,2026-04-20,5min,97.6,96.3,0.37,LONG,bullish_engulfing,17:30,17:50,93.92,93.84,0.078,10.6474,0.83,97.6,-1.0,-1.0,-1.0,SL,SL,SL,1.68,1.03
NFLX,2026-04-22,5min,93.67,92.77,0.25,SHORT,bearish_engulfing,16:10,16:15,93.64,93.71,0.075,10.6798,0.8,92.77,-1.0,-1.0,-1.0,SL,SL,SL,0.73,2.07
NFLX,2026-04-23,5min,94.64,93.4,0.36,LONG,bullish_engulfing,16:50,16:55,93.52,93.39,0.125,10.6935,1.34,94.64,-1.0,-1.0,-1.0,SL,SL,SL,1.72,1.0
NFLX,2026-04-27,5min,92.31,91.3,0.32,SHORT,bearish_engulfing,17:05,17:15,92.66,92.76,0.1,10.7921,1.08,91.3,-1.0,-1.0,-1.0,SL,SL,SL,0.6,1.2
NFLX,2026-04-29,5min,92.05,90.86,0.38,SHORT,bearish_engulfing,17:30,,92.45,92.58,0.13,10.8167,1.41,90.86,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
NFLX,2026-04-30,5min,92.68,90.77,0.63,SHORT,bearish_engulfing,17:40,17:45,93.0,93.06,0.065,10.7533,0.7,90.77,-1.0,-1.0,-1.0,SL,SL,SL,0.0,3.15
NFLX,2026-05-04,5min,92.33,91.51,0.25,LONG,hamer,16:05,,91.32,91.17,0.15,10.9505,1.64,92.33,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
NFLX,2026-05-05,5min,91.28,89.74,0.5,LONG,bullish_engulfing,16:40,16:45,89.07,88.86,0.215,11.2271,2.41,91.28,-1.0,-1.0,-1.0,SL,SL,SL,0.72,1.14
NFLX,2026-05-06,5min,87.77,86.72,0.33,SHORT,bearish_engulfing,15:50,16:00,87.54,87.86,0.322,11.4233,3.67,86.72,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.11
NFLX,2026-05-11,5min,87.16,86.28,0.42,SHORT,bearish_engulfing,16:30,,87.21,87.34,0.13,11.4666,1.49,86.28,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
NFLX,2026-05-12,5min,86.79,85.81,0.47,SHORT,bearish_engulfing,17:15,17:20,88.75,88.98,0.24,11.2682,2.7,85.81,-0.02083333333331483,-0.02083333333331483,-0.02083333333331483,deadline,deadline,deadline,1.48,0.94
NFLX,2026-05-13,5min,87.03,86.28,0.33,SHORT,bearish_engulfing,16:45,16:50,87.17,87.24,0.065,11.4712,0.75,86.28,-1.0,2.0,3.0,SL,TP,TP,5.77,1.23
NFLX,2026-05-14,5min,88.39,87.48,0.41,SHORT,bearish_engulfing,15:55,16:00,88.23,88.42,0.192,11.3344,2.18,87.48,3.8805194805195717,2.0,3.0,TP,TP,TP,4.61,0.85
NFLX,2026-05-21,5min,88.62,87.61,0.43,LONG,bullish_engulfing,15:50,,87.73,87.59,0.138,11.3986,1.57,88.62,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
NFLX,2026-05-22,5min,89.97,88.83,0.48,LONG,bullish_engulfing,17:15,17:20,88.81,88.68,0.13,11.26,1.46,89.97,-1.0,-1.0,-1.0,SL,SL,SL,0.58,1.27
NFLX,2026-05-26,5min,88.73,87.56,0.49,LONG,bullish_engulfing,16:40,16:55,87.44,87.33,0.109,11.4365,1.25,88.73,3.849039341262386,2.0,3.0,deadline,TP,TP,4.4,0.18
